5.1540353802896774,1.1560987641169946
4.311788867230651,0.8388909280853004
3.601413912351164,1.3914915284106772
4.0636794144742225,2.1637030315281303
3.793165062332721,3.0220863871947365
2.913512733352342,2.8317924563419767
2.033416560240409,3.0200229694734313
1.292607666131663,3.53110239814316
0.4428462937592538,3.8275912006699326
-0.31812416958098666,3.3470457252737535
-1.2043421105709489,3.1901452438611337
-1.2746917384924434,2.29289893996721
-1.3062536173970434,1.3934525281115557
-0.4501562938033561,1.1157883919042928
